order_id,customer_id,product_id,product_name,quantity,price_per_unit,total_amount,sale_date
342,CUST-0284,1007,Амортизатор задний,9,2402.65,21623.87,2025-04-13
343,CUST-0291,1010,Радиатор охлаждения,10,3128.4,31283.97,2025-11-18
344,CUST-0401,1015,Моторное масло 5W-40,18,4639.67,83513.99,2025-08-12
345,CUST-0356,1004,Воздушный фильтр,5,1894.93,9474.64,2025-06-10
346,CUST-0219,1017,Тормозная жидкость DOT-4,12,5862.4,70348.8,2025-08-27
347,CUST-0468,1014,Аккумулятор 75Ah,14,4922.57,68915.95,2025-10-14
348,CUST-0072,1001,Тормозные колодки передние,14,783.16,10964.25,2025-11-11
349,CUST-0192,1010,Радиатор охлаждения,8,3870.48,30963.87,2025-03-07
350,CUST-0450,1020,Лампы H7,18,7974.76,143545.66,2025-05-31
351,CUST-0344,1002,Тормозные колодки задние,13,1062.97,13818.58,2025-01-04
352,CUST-0028,1015,Моторное масло 5W-40,17,5227.97,88875.47,2025-02-13
353,CUST-0333,1002,Тормозные колодки задние,9,1414.95,12734.52,2025-02-24
354,CUST-0149,1011,Генератор,20,3408.27,68165.47,2025-10-17
355,CUST-0063,1016,Антифриз G12,11,6444.71,70891.77,2025-10-27
356,CUST-0265,1017,Тормозная жидкость DOT-4,2,6416.24,12832.47,2025-03-15
357,CUST-0459,1018,Щётки стеклоочистителя,16,5341.01,85456.11,2025-12-12
358,CUST-0369,1005,Свечи зажигания,10,2299.71,22997.1,2025-01-04
359,CUST-0059,1016,Антифриз G12,20,6047.49,120949.86,2025-02-04
360,CUST-0062,1001,Тормозные колодки передние,5,976.42,4882.11,2025-09-24
361,CUST-0243,1004,Воздушный фильтр,8,1653.22,13225.76,2025-01-13
362,CUST-0475,1017,Тормозная жидкость DOT-4,15,5677.95,85169.18,2025-03-04
363,CUST-0095,1010,Радиатор охлаждения,13,3725.58,48432.53,2025-05-01
364,CUST-0349,1018,Щётки стеклоочистителя,9,7054.22,63487.95,2025-08-13
365,CUST-0326,1020,Лампы H7,4,6688.97,26755.89,2025-01-12
366,CUST-0337,1006,Амортизатор передний,5,2818.55,14092.75,2025-05-04
367,CUST-0280,1006,Амортизатор передний,17,2741.66,46608.3,2025-04-13
368,CUST-0342,1016,Антифриз G12,16,5152.58,82441.3,2025-02-21
369,CUST-0141,1019,Лампы H4,16,6214.27,99428.26,2025-07-20
370,CUST-0417,1013,Аккумулятор 60Ah,4,4619.93,18479.73,2025-08-06
371,CUST-0062,1005,Свечи зажигания,1,1997.99,1997.99,2025-10-16
372,CUST-0018,1013,Аккумулятор 60Ah,1,4838.51,4838.51,2025-11-27
373,CUST-0465,1020,Лампы H7,15,5617.24,84258.56,2025-07-01
374,CUST-0235,1005,Свечи зажигания,15,2522.12,37831.82,2025-05-22
375,CUST-0439,1001,Тормозные колодки передние,6,884.16,5304.93,2025-09-15
376,CUST-0269,1007,Амортизатор задний,12,3265.37,39184.43,2025-07-19
377,CUST-0078,1017,Тормозная жидкость DOT-4,3,5164.43,15493.29,2025-06-30
378,CUST-0440,1019,Лампы H4,11,6456.14,71017.54,2025-03-13
379,CUST-0035,1009,Помпа водяная,10,4019.78,40197.81,2025-11-27
380,CUST-0311,1016,Антифриз G12,13,6665.75,86654.73,2025-12-04
381,CUST-0260,1006,Амортизатор передний,19,2708.5,51461.5,2025-12-04
382,CUST-0166,1017,Тормозная жидкость DOT-4,9,5057.38,45516.39,2025-10-29
383,CUST-0425,1019,Лампы H4,12,6784.29,81411.54,2025-07-26
384,CUST-0376,1003,Масляный фильтр,2,1268.45,2536.9,2025-03-23
385,CUST-0256,1008,Ремень ГРМ,4,3331.58,13326.3,2025-12-14
386,CUST-0396,1016,Антифриз G12,11,6209.8,68307.75,2025-05-02
387,CUST-0197,1004,Воздушный фильтр,6,2046.12,12276.73,2025-08-04
388,CUST-0059,1003,Масляный фильтр,2,1632.44,3264.88,2025-01-20
389,CUST-0311,1003,Масляный фильтр,15,1727.09,25906.42,2025-11-20
390,CUST-0358,1001,Тормозные колодки передние,6,870.43,5222.61,2025-08-19
391,CUST-0294,1013,Аккумулятор 60Ah,5,5604.13,28020.66,2025-10-12
392,CUST-0225,1007,Амортизатор задний,7,2534.06,17738.4,2025-12-14
393,CUST-0083,1010,Радиатор охлаждения,8,3301.79,26414.31,2025-08-11
394,CUST-0013,1017,Тормозная жидкость DOT-4,7,4954.29,34680.05,2025-11-19
395,CUST-0072,1004,Воздушный фильтр,7,1524.93,10674.51,2025-01-03
396,CUST-0443,1012,Стартер,14,4494.52,62923.23,2025-02-06
397,CUST-0491,1011,Генератор,6,4358.84,26153.02,2025-11-25
398,CUST-0107,1017,Тормозная жидкость DOT-4,16,5201.58,83225.2,2025-10-20
399,CUST-0317,1016,Антифриз G12,17,5292.24,89968.06,2025-10-14
400,CUST-0321,1005,Свечи зажигания,3,2134.02,6402.05,2025-07-12
401,CUST-0401,1003,Масляный фильтр,19,1298.84,24677.96,2025-09-22
402,CUST-0119,1010,Радиатор охлаждения,4,3176.89,12707.56,2025-01-27
403,CUST-0115,1020,Лампы H7,18,6410.03,115380.53,2025-05-29
404,CUST-0035,1009,Помпа водяная,13,3717.0,48321.01,2025-03-22
405,CUST-0124,1010,Радиатор охлаждения,3,3801.64,11404.91,2025-09-23
406,CUST-0317,1020,Лампы H7,17,6358.66,108097.19,2025-01-30
407,CUST-0480,1018,Щётки стеклоочистителя,4,6456.93,25827.73,2025-05-15
408,CUST-0134,1001,Тормозные колодки передние,2,876.77,1753.53,2025-04-13
409,CUST-0281,1011,Генератор,2,3476.34,6952.69,2025-06-18
410,CUST-0413,1002,Тормозные колодки задние,8,1246.78,9974.22,2025-10-16
411,CUST-0037,1020,Лампы H7,2,6451.08,12902.15,2025-08-02
412,CUST-0455,1020,Лампы H7,20,8055.75,161115.0,2025-10-10
413,CUST-0022,1016,Антифриз G12,5,5108.64,25543.22,2025-02-23
414,CUST-0333,1002,Тормозные колодки задние,16,1253.8,20060.83,2025-06-29
415,CUST-0436,1014,Аккумулятор 75Ah,16,4606.84,73709.39,2025-04-27
416,CUST-0401,1001,Тормозные колодки передние,2,759.88,1519.77,2025-04-11
417,CUST-0350,1018,Щётки стеклоочистителя,20,7150.74,143014.72,2025-12-17
418,CUST-0199,1001,Тормозные колодки передние,18,930.82,16754.67,2025-07-13
419,CUST-0282,1005,Свечи зажигания,14,2363.67,33091.39,2025-03-12
420,CUST-0316,1004,Воздушный фильтр,15,1588.49,23827.42,2025-07-08
421,CUST-0471,1012,Стартер,7,4100.47,28703.29,2025-01-30
422,CUST-0006,1008,Ремень ГРМ,8,2614.99,20919.91,2025-04-27
423,CUST-0411,1014,Аккумулятор 75Ah,18,5136.1,92449.75,2025-01-08
424,CUST-0065,1008,Ремень ГРМ,2,2595.76,5191.53,2025-08-13
425,CUST-0180,1006,Амортизатор передний,10,2043.72,20437.19,2025-11-05
426,CUST-0204,1008,Ремень ГРМ,10,2662.15,26621.45,2025-09-03
427,CUST-0481,1004,Воздушный фильтр,3,1557.28,4671.85,2025-10-06
428,CUST-0417,1007,Амортизатор задний,16,3043.41,48694.59,2025-07-02
429,CUST-0483,1008,Ремень ГРМ,15,3391.42,50871.26,2025-07-07
430,CUST-0126,1018,Щётки стеклоочистителя,10,7172.43,71724.27,2025-09-27
431,CUST-0258,1009,Помпа водяная,11,3709.44,40803.8,2025-02-23
432,CUST-0362,1002,Тормозные колодки задние,12,1450.21,17402.55,2025-11-15
433,CUST-0467,1016,Антифриз G12,9,4676.5,42088.53,2025-03-12
434,CUST-0284,1017,Тормозная жидкость DOT-4,8,5474.23,43793.84,2025-04-18
435,CUST-0404,1004,Воздушный фильтр,12,2043.68,24524.2,2025-03-14
436,CUST-0333,1002,Тормозные колодки задние,8,1349.17,10793.37,2025-08-21
437,CUST-0018,1004,Воздушный фильтр,1,1874.18,1874.18,2025-05-19
438,CUST-0424,1009,Помпа водяная,19,3278.24,62286.62,2025-02-13
439,CUST-0197,1002,Тормозные колодки задние,9,1427.29,12845.58,2025-09-11
440,CUST-0023,1001,Тормозные колодки передние,13,894.25,11625.23,2025-04-25
441,CUST-0221,1007,Амортизатор задний,13,2457.48,31947.24,2025-09-30
442,CUST-0391,1002,Тормозные колодки задние,10,1015.65,10156.53,2025-06-28
443,CUST-0173,1001,Тормозные колодки передние,20,1032.93,20658.59,2025-05-15
444,CUST-0175,1019,Лампы H4,7,7237.79,50664.51,2025-11-15
445,CUST-0476,1014,Аккумулятор 75Ah,14,5565.23,77913.16,2025-01-30
446,CUST-0370,1004,Воздушный фильтр,18,1791.08,32239.49,2025-12-14
447,CUST-0294,1010,Радиатор охлаждения,18,3695.25,66514.57,2025-10-18
448,CUST-0196,1017,Тормозная жидкость DOT-4,9,5136.05,46224.48,2025-08-28
449,CUST-0144,1008,Ремень ГРМ,5,3634.64,18173.2,2025-12-16
450,CUST-0395,1009,Помпа водяная,3,4123.36,12370.08,2025-10-05
451,CUST-0020,1010,Радиатор охлаждения,11,3856.62,42422.86,2025-11-12
452,CUST-0129,1009,Помпа водяная,12,3119.53,37434.33,2025-12-01
453,CUST-0292,1020,Лампы H7,1,5841.84,5841.84,2025-12-05
454,CUST-0228,1011,Генератор,9,4627.34,41646.04,2025-08-25
455,CUST-0019,1001,Тормозные колодки передние,15,753.33,11299.9,2025-07-03
456,CUST-0030,1016,Антифриз G12,18,4990.15,89822.62,2025-10-24
457,CUST-0283,1003,Масляный фильтр,9,1810.65,16295.87,2025-06-10
458,CUST-0393,1003,Масляный фильтр,15,1362.38,20435.66,2025-05-22
459,CUST-0323,1009,Помпа водяная,16,2924.93,46798.89,2025-03-31
460,CUST-0120,1005,Свечи зажигания,20,2323.98,46479.62,2025-02-28
461,CUST-0441,1002,Тормозные колодки задние,6,1342.22,8053.32,2025-08-14
462,CUST-0368,1019,Лампы H4,11,5360.13,58961.47,2025-04-27
463,CUST-0009,1002,Тормозные колодки задние,9,1487.64,13388.77,2025-12-14
464,CUST-0308,1012,Стартер,18,4757.06,85627.06,2025-05-01
465,CUST-0228,1012,Стартер,4,3635.59,14542.35,2025-02-27
466,CUST-0167,1017,Тормозная жидкость DOT-4,3,5312.82,15938.47,2025-10-20
467,CUST-0219,1012,Стартер,14,3624.94,50749.13,2025-05-25
468,CUST-0404,1005,Свечи зажигания,1,2035.72,2035.72,2025-07-04
469,CUST-0192,1011,Генератор,14,4708.26,65915.67,2025-08-29
470,CUST-0189,1010,Радиатор охлаждения,20,3046.74,60934.72,2025-01-23
471,CUST-0014,1010,Радиатор охлаждения,5,4367.81,21839.04,2025-02-24
472,CUST-0262,1020,Лампы H7,7,7722.09,54054.66,2025-09-18
473,CUST-0194,1019,Лампы H4,12,7717.34,92608.1,2025-10-26
474,CUST-0333,1002,Тормозные колодки задние,5,1190.54,5952.72,2025-02-10
475,CUST-0295,1003,Масляный фильтр,8,1603.38,12827.01,2025-11-19
476,CUST-0063,1018,Щётки стеклоочистителя,14,6347.42,88863.86,2025-09-28
477,CUST-0269,1002,Тормозные колодки задние,20,1236.16,24723.29,2025-09-24
478,CUST-0429,1015,Моторное масло 5W-40,11,4822.01,53042.15,2025-10-22
479,CUST-0410,1010,Радиатор охлаждения,8,3493.03,27944.21,2025-07-05
480,CUST-0498,1008,Ремень ГРМ,15,2893.52,43402.81,2025-03-01
481,CUST-0451,1008,Ремень ГРМ,15,3416.0,51239.97,2025-07-29
482,CUST-0259,1012,Стартер,3,4115.97,12347.92,2025-02-09
483,CUST-0230,1012,Стартер,16,4559.13,72946.12,2025-08-03
484,CUST-0065,1008,Ремень ГРМ,19,3534.78,67160.75,2025-10-03
485,CUST-0341,1008,Ремень ГРМ,14,3342.63,46796.84,2025-03-12
486,CUST-0175,1020,Лампы H7,9,7688.6,69197.43,2025-06-10
487,CUST-0259,1004,Воздушный фильтр,3,1806.38,5419.13,2025-03-17
488,CUST-0396,1019,Лампы H4,16,6910.65,110570.45,2025-04-12
489,CUST-0062,1006,Амортизатор передний,15,2015.51,30232.68,2025-08-03
490,CUST-0241,1009,Помпа водяная,18,3728.15,67106.7,2025-02-21
491,CUST-0013,1005,Свечи зажигания,2,2479.63,4959.25,2025-12-20
492,CUST-0444,1006,Амортизатор передний,3,2132.38,6397.13,2025-09-29
493,CUST-0206,1013,Аккумулятор 60Ah,14,4414.44,61802.15,2025-12-23
494,CUST-0061,1018,Щётки стеклоочистителя,8,6779.96,54239.67,2025-06-22
495,CUST-0056,1011,Генератор,19,4239.23,80545.39,2025-01-24
496,CUST-0467,1003,Масляный фильтр,12,1843.7,22124.39,2025-07-29
497,CUST-0245,1015,Моторное масло 5W-40,14,4864.74,68106.41,2025-12-25
498,CUST-0302,1005,Свечи зажигания,6,2383.24,14299.46,2025-09-18
499,CUST-0304,1003,Масляный фильтр,5,1809.75,9048.75,2025-10-31
500,CUST-0225,1012,Стартер,15,4163.91,62458.58,2025-04-01
501,CUST-0396,1017,Тормозная жидкость DOT-4,19,5413.34,102853.39,2025-02-19
502,CUST-0025,1008,Ремень ГРМ,10,3116.62,31166.17,2025-10-16
503,CUST-0433,1017,Тормозная жидкость DOT-4,17,6127.09,104160.56,2025-08-07
504,CUST-0388,1010,Радиатор охлаждения,11,3576.1,39337.12,2025-04-02
505,CUST-0377,1005,Свечи зажигания,2,2462.24,4924.48,2025-04-18
506,CUST-0451,1014,Аккумулятор 75Ah,17,4556.51,77460.71,2025-11-12
507,CUST-0085,1011,Генератор,4,3814.44,15257.75,2025-03-02
508,CUST-0115,1010,Радиатор охлаждения,9,3729.95,33569.58,2025-03-28
509,CUST-0386,1010,Радиатор охлаждения,9,4483.21,40348.88,2025-02-24
510,CUST-0106,1008,Ремень ГРМ,9,2676.25,24086.29,2025-10-10
511,CUST-0463,1017,Тормозная жидкость DOT-4,6,4814.96,28889.74,2025-01-21
512,CUST-0004,1018,Щётки стеклоочистителя,18,6997.48,125954.64,2025-09-08
513,CUST-0483,1001,Тормозные колодки передние,12,826.18,9914.13,2025-10-20
514,CUST-0426,1014,Аккумулятор 75Ah,15,5041.79,75626.82,2025-08-21
515,CUST-0471,1010,Радиатор охлаждения,4,4074.38,16297.51,2025-03-03
516,CUST-0045,1015,Моторное масло 5W-40,14,5298.17,74174.35,2025-03-12
517,CUST-0412,1009,Помпа водяная,4,4081.6,16326.42,2025-02-10
518,CUST-0260,1008,Ремень ГРМ,3,2908.89,8726.68,2025-06-21
519,CUST-0263,1009,Помпа водяная,15,3617.11,54256.62,2025-12-11
520,CUST-0020,1003,Масляный фильтр,11,1807.67,19884.37,2025-08-10
521,CUST-0431,1004,Воздушный фильтр,17,1738.15,29548.47,2025-10-13
522,CUST-0301,1002,Тормозные колодки задние,1,1122.96,1122.96,2025-07-12
523,CUST-0078,1008,Ремень ГРМ,7,2831.61,19821.25,2025-09-06
524,CUST-0102,1006,Амортизатор передний,16,2282.6,36521.59,2025-11-22
525,CUST-0384,1003,Масляный фильтр,17,1785.72,30357.29,2025-04-20
526,CUST-0286,1001,Тормозные колодки передние,14,775.22,10853.12,2025-11-09
527,CUST-0353,1007,Амортизатор задний,6,2293.66,13761.99,2025-05-15
528,CUST-0121,1020,Лампы H7,13,7235.32,94059.19,2025-11-23
529,CUST-0489,1012,Стартер,16,4428.31,70852.91,2025-04-03
530,CUST-0343,1010,Радиатор охлаждения,8,4312.56,34500.47,2025-09-06
531,CUST-0279,1016,Антифриз G12,13,5845.14,75986.88,2025-09-04
532,CUST-0494,1010,Радиатор охлаждения,4,3328.4,13313.58,2025-05-28
533,CUST-0340,1014,Аккумулятор 75Ah,15,4650.79,69761.91,2025-08-06
534,CUST-0164,1004,Воздушный фильтр,6,1848.55,11091.31,2025-12-05
535,CUST-0361,1004,Воздушный фильтр,12,2022.73,24272.72,2025-03-07
536,CUST-0352,1016,Антифриз G12,16,5852.38,93638.12,2025-05-01
537,CUST-0111,1001,Тормозные колодки передние,10,850.47,8504.71,2025-07-29
538,CUST-0134,1002,Тормозные колодки задние,18,1385.9,24946.19,2025-12-12
539,CUST-0227,1011,Генератор,14,3885.99,54403.86,2025-08-06
540,CUST-0138,1013,Аккумулятор 60Ah,9,5460.69,49146.22,2025-09-06
541,CUST-0024,1008,Ремень ГРМ,11,3295.33,36248.66,2025-06-07
542,CUST-0449,1015,Моторное масло 5W-40,14,4720.28,66083.97,2025-03-27
543,CUST-0057,1018,Щётки стеклоочистителя,7,6948.88,48642.16,2025-11-11
544,CUST-0277,1020,Лампы H7,11,5855.34,64408.76,2025-01-11
545,CUST-0361,1001,Тормозные колодки передние,13,783.84,10189.98,2025-06-20
546,CUST-0026,1012,Стартер,18,3611.06,64999.14,2025-09-23
547,CUST-0081,1007,Амортизатор задний,12,2852.41,34228.88,2025-10-02
548,CUST-0083,1013,Аккумулятор 60Ah,8,4294.1,34352.81,2025-07-11
549,CUST-0376,1011,Генератор,14,3600.37,50405.24,2025-05-08
550,CUST-0387,1001,Тормозные колодки передние,2,1067.06,2134.11,2025-09-27
551,CUST-0249,1004,Воздушный фильтр,17,1798.45,30573.7,2025-01-22
552,CUST-0118,1006,Амортизатор передний,10,2301.47,23014.66,2025-11-20
553,CUST-0064,1008,Ремень ГРМ,2,2840.57,5681.15,2025-07-13
554,CUST-0449,1013,Аккумулятор 60Ah,5,5284.3,26421.52,2025-05-19
555,CUST-0370,1003,Масляный фильтр,3,1296.18,3888.54,2025-12-27
556,CUST-0426,1014,Аккумулятор 75Ah,1,4029.48,4029.48,2025-10-05
557,CUST-0302,1020,Лампы H7,5,5762.78,28813.9,2025-07-20
