purchase_id,supplier_id,product_id,product_name,quantity,price_per_unit,total_amount,purchase_date
1399,SUP-006,1008,Ремень ГРМ,248,1268.05,314475.2,2025-01-29
1400,SUP-004,1020,Лампы H7,119,3162.66,376356.76,2025-05-23
1401,SUP-008,1007,Амортизатор задний,31,956.42,29649.11,2025-12-13
1402,SUP-008,1003,Масляный фильтр,282,647.91,182710.3,2025-06-12
1403,SUP-006,1020,Лампы H7,281,3756.61,1055608.41,2025-07-23
1404,SUP-006,1005,Свечи зажигания,238,894.06,212785.26,2025-01-07
1405,SUP-008,1010,Радиатор охлаждения,196,1516.22,297179.03,2025-10-15
1406,SUP-008,1003,Масляный фильтр,130,772.95,100482.85,2025-08-01
1407,SUP-007,1015,Моторное масло 5W-40,167,1908.83,318775.06,2025-08-01
1408,SUP-005,1005,Свечи зажигания,64,775.41,49626.28,2025-09-01
1409,SUP-010,1017,Тормозная жидкость DOT-4,191,1994.21,380895.06,2025-07-12
1410,SUP-005,1003,Масляный фильтр,23,653.55,15031.6,2025-08-01
1411,SUP-003,1006,Амортизатор передний,256,1226.15,313893.94,2025-04-13
1412,SUP-008,1006,Амортизатор передний,215,973.68,209340.75,2025-01-22
1413,SUP-008,1010,Радиатор охлаждения,175,1644.69,287820.83,2025-04-25
1414,SUP-005,1001,Тормозные колодки передние,21,334.66,7027.76,2025-11-24
1415,SUP-005,1016,Антифриз G12,83,2682.65,222659.74,2025-08-02
1416,SUP-004,1006,Амортизатор передний,271,1344.08,364244.57,2025-01-15
1417,SUP-002,1004,Воздушный фильтр,161,821.87,132321.49,2025-11-03
1418,SUP-005,1012,Стартер,266,1993.85,530364.98,2025-11-18
1419,SUP-010,1016,Антифриз G12,81,2303.82,186609.66,2025-01-09
1420,SUP-003,1009,Помпа водяная,103,1579.86,162726.09,2025-06-13
1421,SUP-001,1015,Моторное масло 5W-40,89,2155.67,191854.32,2025-05-20
1422,SUP-006,1012,Стартер,234,2068.06,483925.92,2025-01-25
1423,SUP-002,1010,Радиатор охлаждения,169,1676.65,283354.04,2025-09-21
1424,SUP-010,1007,Амортизатор задний,113,1416.17,160026.68,2025-03-27
1425,SUP-005,1018,Щётки стеклоочистителя,185,3308.66,612102.97,2025-05-19
1426,SUP-006,1012,Стартер,69,1961.14,135318.75,2025-03-15
1427,SUP-006,1001,Тормозные колодки передние,90,416.59,37492.96,2025-09-06
1428,SUP-003,1014,Аккумулятор 75Ah,194,2705.09,524787.24,2025-02-22
1429,SUP-004,1007,Амортизатор задний,99,1239.78,122738.56,2025-10-14
1430,SUP-009,1020,Лампы H7,289,3596.02,1039248.36,2025-12-26
1431,SUP-002,1004,Воздушный фильтр,233,807.22,188082.52,2025-03-01
1432,SUP-005,1005,Свечи зажигания,28,951.75,26648.92,2025-12-20
1433,SUP-010,1012,Стартер,91,2257.89,205468.05,2025-09-25
1434,SUP-001,1011,Генератор,108,1992.15,215151.93,2025-03-02
1435,SUP-003,1008,Ремень ГРМ,85,1642.61,139621.97,2025-12-19
1436,SUP-003,1008,Ремень ГРМ,177,1094.01,193639.44,2025-02-10
1437,SUP-008,1014,Аккумулятор 75Ah,77,1693.28,130382.74,2025-08-09
1438,SUP-009,1002,Тормозные колодки задние,120,432.35,51881.43,2025-10-31
1439,SUP-005,1002,Тормозные колодки задние,260,435.68,113275.93,2025-01-23
1440,SUP-002,1003,Масляный фильтр,174,750.34,130560.01,2025-03-05
1441,SUP-004,1020,Лампы H7,125,3169.55,396193.13,2025-04-05
1442,SUP-005,1012,Стартер,34,1495.32,50840.82,2025-10-24
1443,SUP-009,1012,Стартер,200,1568.59,313717.04,2025-11-10
1444,SUP-002,1008,Ремень ГРМ,278,1427.68,396894.07,2025-10-24
1445,SUP-004,1001,Тормозные колодки передние,290,348.82,101159.12,2025-05-25
1446,SUP-002,1006,Амортизатор передний,295,802.6,236766.22,2025-04-20
1447,SUP-010,1017,Тормозная жидкость DOT-4,263,2422.21,637041.18,2025-04-05
1448,SUP-006,1015,Моторное масло 5W-40,74,1930.58,142863.06,2025-07-14
1449,SUP-007,1014,Аккумулятор 75Ah,129,2217.1,286006.06,2025-02-27
1450,SUP-009,1011,Генератор,83,1754.25,145603.09,2025-03-11
1451,SUP-009,1016,Антифриз G12,204,2751.39,561282.89,2025-01-21
1452,SUP-007,1003,Масляный фильтр,187,685.14,128121.61,2025-05-26
1453,SUP-008,1015,Моторное масло 5W-40,179,2575.98,461101.2,2025-04-26
1454,SUP-007,1018,Щётки стеклоочистителя,228,2435.88,555381.55,2025-04-07
1455,SUP-006,1003,Масляный фильтр,263,852.16,224116.96,2025-04-02
1456,SUP-007,1001,Тормозные колодки передние,271,451.22,122281.02,2025-08-13
1457,SUP-007,1017,Тормозная жидкость DOT-4,63,2069.89,130402.78,2025-07-25
1458,SUP-003,1019,Лампы H4,72,3267.76,235278.41,2025-02-03
1459,SUP-010,1012,Стартер,121,1755.56,212423.15,2025-07-26
1460,SUP-008,1004,Воздушный фильтр,139,977.15,135823.73,2025-05-23
1461,SUP-007,1019,Лампы H4,159,3291.18,523297.16,2025-07-02
1462,SUP-009,1016,Антифриз G12,227,3133.16,711226.49,2025-05-23
1463,SUP-005,1005,Свечи зажигания,252,756.72,190693.25,2025-09-08
1464,SUP-003,1016,Антифриз G12,138,2648.3,365465.52,2025-01-16
1465,SUP-008,1004,Воздушный фильтр,47,973.64,45761.11,2025-12-14
1466,SUP-006,1001,Тормозные колодки передние,111,386.09,42856.26,2025-03-20
1467,SUP-009,1010,Радиатор охлаждения,69,1884.15,130006.65,2025-09-10
1468,SUP-008,1015,Моторное масло 5W-40,123,2074.29,255138.01,2025-09-09
1469,SUP-009,1017,Тормозная жидкость DOT-4,153,2672.97,408965.07,2025-10-07
1470,SUP-002,1001,Тормозные колодки передние,36,522.91,18824.76,2025-07-16
1471,SUP-008,1015,Моторное масло 5W-40,181,2787.41,504522.06,2025-08-24
1472,SUP-005,1002,Тормозные колодки задние,36,453.06,16310.19,2025-12-28
1473,SUP-005,1006,Амортизатор передний,271,1058.41,286828.75,2025-07-19
1474,SUP-008,1016,Антифриз G12,76,2567.95,195164.55,2025-12-04
1475,SUP-008,1018,Щётки стеклоочистителя,296,2858.32,846061.34,2025-10-15
1476,SUP-005,1006,Амортизатор передний,279,833.44,232530.39,2025-09-11
1477,SUP-006,1019,Лампы H4,213,3071.68,654267.84,2025-05-26
1478,SUP-001,1011,Генератор,51,1327.44,67699.61,2025-03-07
1479,SUP-010,1012,Стартер,198,2250.03,445506.16,2025-01-14
1480,SUP-006,1011,Генератор,214,1394.92,298512.09,2025-07-02
1481,SUP-004,1014,Аккумулятор 75Ah,199,1667.74,331880.08,2025-05-07
1482,SUP-002,1008,Ремень ГРМ,179,1444.4,258547.38,2025-06-06
1483,SUP-009,1004,Воздушный фильтр,192,676.4,129868.93,2025-06-16
1484,SUP-007,1002,Тормозные колодки задние,255,597.33,152319.24,2025-10-18
1485,SUP-008,1017,Тормозная жидкость DOT-4,235,2279.93,535784.0,2025-10-29
1486,SUP-007,1001,Тормозные колодки передние,182,384.99,70068.35,2025-06-15
1487,SUP-002,1019,Лампы H4,70,3373.11,236118.0,2025-12-20
1488,SUP-006,1007,Амортизатор задний,192,1235.29,237176.39,2025-03-27
1489,SUP-007,1020,Лампы H7,173,2799.5,484313.78,2025-04-14
1490,SUP-009,1016,Антифриз G12,58,2934.51,170201.79,2025-04-20
1491,SUP-010,1010,Радиатор охлаждения,155,1242.78,192630.62,2025-07-25
1492,SUP-010,1008,Ремень ГРМ,67,1538.28,103064.77,2025-02-18
1493,SUP-010,1019,Лампы H4,192,2530.55,485865.56,2025-09-29
1494,SUP-002,1016,Антифриз G12,238,2083.15,495789.19,2025-11-30
1495,SUP-007,1010,Радиатор охлаждения,278,1923.71,534792.5,2025-12-06
1496,SUP-007,1018,Щётки стеклоочистителя,180,2300.12,414020.79,2025-05-09
1497,SUP-009,1020,Лампы H7,283,2947.83,834235.1,2025-04-03
1498,SUP-010,1001,Тормозные колодки передние,284,494.11,140327.16,2025-09-13
1499,SUP-009,1007,Амортизатор задний,259,1080.86,279941.9,2025-11-11
1500,SUP-006,1014,Аккумулятор 75Ah,50,2226.72,111336.18,2025-08-25
1501,SUP-005,1005,Свечи зажигания,143,779.0,111396.73,2025-08-11
1502,SUP-002,1014,Аккумулятор 75Ah,183,2632.22,481696.83,2025-11-21
1503,SUP-005,1007,Амортизатор задний,231,1080.18,249521.8,2025-11-27
1504,SUP-004,1006,Амортизатор передний,151,1212.11,183029.05,2025-07-27
1505,SUP-001,1008,Ремень ГРМ,78,1112.47,86772.79,2025-05-06
1506,SUP-007,1010,Радиатор охлаждения,257,1636.84,420668.94,2025-08-05
1507,SUP-003,1002,Тормозные колодки задние,123,447.81,55080.33,2025-01-15
1508,SUP-003,1009,Помпа водяная,162,1643.4,266231.34,2025-11-26
1509,SUP-001,1002,Тормозные колодки задние,268,634.67,170091.59,2025-02-12
1510,SUP-007,1011,Генератор,172,2145.49,369024.71,2025-07-06
1511,SUP-003,1003,Масляный фильтр,223,853.69,190371.93,2025-05-01
1512,SUP-009,1004,Воздушный фильтр,276,1019.82,281470.58,2025-12-07
1513,SUP-002,1019,Лампы H4,288,2496.6,719020.14,2025-05-02
1514,SUP-006,1020,Лампы H7,82,3475.76,285012.73,2025-06-18
1515,SUP-004,1019,Лампы H4,219,3369.2,737854.92,2025-08-05
1516,SUP-004,1007,Амортизатор задний,93,972.1,90405.25,2025-05-21
1517,SUP-010,1015,Моторное масло 5W-40,229,2024.24,463550.97,2025-01-29
1518,SUP-002,1016,Антифриз G12,293,2305.85,675614.56,2025-06-12
1519,SUP-004,1018,Щётки стеклоочистителя,236,2712.28,640098.36,2025-05-23
1520,SUP-006,1005,Свечи зажигания,205,949.49,194645.74,2025-06-07
1521,SUP-001,1001,Тормозные колодки передние,37,489.33,18105.26,2025-12-20
1522,SUP-005,1008,Ремень ГРМ,149,1414.55,210767.34,2025-11-24
1523,SUP-004,1012,Стартер,82,1961.66,160855.81,2025-08-15
1524,SUP-007,1013,Аккумулятор 60Ah,24,2523.51,60564.31,2025-05-11
1525,SUP-004,1010,Радиатор охлаждения,66,2042.69,134817.55,2025-06-02
1526,SUP-006,1007,Амортизатор задний,102,1518.23,154859.08,2025-11-26
1527,SUP-002,1014,Аккумулятор 75Ah,37,1928.84,71367.22,2025-09-09
1528,SUP-006,1016,Антифриз G12,231,3050.77,704728.16,2025-08-05
1529,SUP-009,1004,Воздушный фильтр,102,914.32,93260.33,2025-02-03
1530,SUP-009,1012,Стартер,235,2032.22,477572.11,2025-06-17
1531,SUP-003,1015,Моторное масло 5W-40,34,2671.52,90831.64,2025-11-19
1532,SUP-004,1015,Моторное масло 5W-40,89,1703.92,151649.03,2025-11-18
1533,SUP-002,1010,Радиатор охлаждения,180,1718.23,309281.11,2025-03-22
1534,SUP-003,1008,Ремень ГРМ,284,1535.17,435989.12,2025-11-01
1535,SUP-003,1014,Аккумулятор 75Ah,183,2141.79,391947.18,2025-05-14
1536,SUP-004,1006,Амортизатор передний,187,1279.72,239307.12,2025-02-13
1537,SUP-007,1014,Аккумулятор 75Ah,208,1818.27,378199.56,2025-10-20
1538,SUP-009,1008,Ремень ГРМ,30,1711.08,51332.46,2025-11-28
1539,SUP-008,1020,Лампы H7,137,3696.29,506392.26,2025-04-12
1540,SUP-010,1009,Помпа водяная,106,1141.07,120953.52,2025-08-08
1541,SUP-006,1020,Лампы H7,153,2446.26,374278.47,2025-03-29
1542,SUP-009,1019,Лампы H4,80,2122.23,169778.48,2025-08-11
1543,SUP-004,1015,Моторное масло 5W-40,273,1851.1,505351.19,2025-04-08
1544,SUP-007,1009,Помпа водяная,167,1715.82,286541.19,2025-03-08
1545,SUP-005,1014,Аккумулятор 75Ah,125,2320.1,290012.42,2025-12-13
1546,SUP-003,1007,Амортизатор задний,234,1021.75,239089.42,2025-01-15
1547,SUP-008,1010,Радиатор охлаждения,154,1411.94,217438.31,2025-05-08
1548,SUP-008,1012,Стартер,254,1490.03,378466.5,2025-03-10
1549,SUP-007,1011,Генератор,223,1969.68,439238.89,2025-12-29
1550,SUP-009,1014,Аккумулятор 75Ah,151,1687.67,254837.68,2025-01-31
1551,SUP-008,1002,Тормозные колодки задние,190,679.32,129070.68,2025-07-01
1552,SUP-009,1020,Лампы H7,43,2208.85,94980.36,2025-11-14
1553,SUP-006,1013,Аккумулятор 60Ah,174,2599.71,452350.3,2025-03-09
1554,SUP-005,1018,Щётки стеклоочистителя,41,2870.73,117699.94,2025-03-28
1555,SUP-008,1017,Тормозная жидкость DOT-4,272,3225.72,877394.72,2025-03-09
1556,SUP-007,1003,Масляный фильтр,182,766.35,139474.94,2025-03-14
1557,SUP-003,1009,Помпа водяная,79,1358.45,107317.35,2025-09-13
1558,SUP-005,1009,Помпа водяная,204,1864.15,380285.69,2025-05-15
1559,SUP-007,1020,Лампы H7,155,3053.0,473215.76,2025-03-26
1560,SUP-003,1011,Генератор,271,2044.58,554082.14,2025-10-12
1561,SUP-001,1015,Моторное масло 5W-40,47,1940.87,91221.03,2025-04-28
1562,SUP-003,1006,Амортизатор передний,38,1082.15,41121.64,2025-12-28
1563,SUP-008,1015,Моторное масло 5W-40,243,1847.93,449047.15,2025-01-21
1564,SUP-009,1015,Моторное масло 5W-40,202,2960.74,598070.23,2025-09-06
1565,SUP-003,1015,Моторное масло 5W-40,272,1843.43,501411.84,2025-03-05
1566,SUP-005,1012,Стартер,67,1613.92,108132.67,2025-04-03
1567,SUP-010,1006,Амортизатор передний,280,1293.54,362192.06,2025-12-06
1568,SUP-001,1019,Лампы H4,128,3019.09,386443.15,2025-09-27
1569,SUP-002,1019,Лампы H4,112,2755.86,308656.31,2025-05-07
1570,SUP-001,1016,Антифриз G12,68,2997.95,203860.35,2025-05-26
1571,SUP-002,1004,Воздушный фильтр,221,768.1,169750.37,2025-06-15
1572,SUP-008,1005,Свечи зажигания,34,742.56,25246.98,2025-08-21
1573,SUP-001,1009,Помпа водяная,22,1371.78,30179.1,2025-12-02
1574,SUP-010,1020,Лампы H7,251,2736.11,686763.74,2025-03-08
1575,SUP-005,1007,Амортизатор задний,44,1441.05,63406.27,2025-06-15
1576,SUP-010,1002,Тормозные колодки задние,56,564.15,31592.22,2025-07-15
1577,SUP-004,1003,Масляный фильтр,224,595.69,133433.77,2025-07-24
1578,SUP-003,1003,Масляный фильтр,30,819.63,24588.89,2025-07-18
1579,SUP-003,1013,Аккумулятор 60Ah,165,2228.06,367630.56,2025-03-03
1580,SUP-005,1010,Радиатор охлаждения,271,1920.99,520588.39,2025-12-17
1581,SUP-002,1020,Лампы H7,87,2792.42,242940.8,2025-07-08
1582,SUP-007,1017,Тормозная жидкость DOT-4,122,2597.71,316920.96,2025-09-01
1583,SUP-007,1009,Помпа водяная,236,1174.43,277166.29,2025-07-08
1584,SUP-007,1020,Лампы H7,115,2916.27,335371.6,2025-02-17
1585,SUP-008,1002,Тормозные колодки задние,282,502.52,141711.61,2025-12-13
1586,SUP-009,1008,Ремень ГРМ,99,1698.0,168102.07,2025-11-19
1587,SUP-007,1017,Тормозная жидкость DOT-4,62,2314.25,143483.61,2025-02-10
1588,SUP-003,1016,Антифриз G12,173,2000.62,346107.06,2025-12-17
1589,SUP-005,1010,Радиатор охлаждения,147,1670.78,245605.08,2025-10-19
1590,SUP-009,1002,Тормозные колодки задние,59,675.19,39836.25,2025-02-25
1591,SUP-008,1017,Тормозная жидкость DOT-4,237,2488.55,589786.98,2025-12-05
1592,SUP-010,1019,Лампы H4,149,2659.85,396317.02,2025-02-11
1593,SUP-008,1017,Тормозная жидкость DOT-4,28,2062.36,57746.03,2025-04-02
1594,SUP-007,1006,Амортизатор передний,221,827.16,182801.31,2025-12-27
1595,SUP-008,1010,Радиатор охлаждения,180,1728.49,311127.76,2025-12-10
1596,SUP-003,1015,Моторное масло 5W-40,155,2135.2,330956.21,2025-04-19
1597,SUP-010,1006,Амортизатор передний,60,1248.22,74893.06,2025-05-13
1598,SUP-001,1004,Воздушный фильтр,242,840.47,203393.55,2025-07-22
1599,SUP-008,1004,Воздушный фильтр,26,677.28,17609.3,2025-08-24
1600,SUP-010,1013,Аккумулятор 60Ah,269,1840.65,495134.84,2025-07-04
1601,SUP-003,1013,Аккумулятор 60Ah,174,1598.59,278154.58,2025-01-08
1602,SUP-004,1007,Амортизатор задний,77,1450.78,111709.95,2025-01-14
1603,SUP-004,1007,Амортизатор задний,266,1337.82,355860.3,2025-08-12
1604,SUP-008,1018,Щётки стеклоочистителя,117,2129.14,249109.42,2025-03-17
1605,SUP-003,1016,Антифриз G12,236,1829.45,431750.84,2025-03-20
1606,SUP-008,1015,Моторное масло 5W-40,268,2301.15,616707.86,2025-10-27
1607,SUP-007,1008,Ремень ГРМ,123,1221.12,150198.2,2025-01-27
1608,SUP-007,1011,Генератор,24,1400.1,33602.33,2025-08-01
1609,SUP-007,1016,Антифриз G12,168,1849.97,310795.5,2025-09-06
1610,SUP-001,1017,Тормозная жидкость DOT-4,269,2230.47,599995.29,2025-09-28
1611,SUP-009,1001,Тормозные колодки передние,236,429.69,101407.02,2025-02-02
1612,SUP-002,1009,Помпа водяная,233,1833.54,427215.05,2025-09-11
1613,SUP-007,1020,Лампы H7,197,2939.74,579128.17,2025-01-11
1614,SUP-008,1006,Амортизатор передний,167,1235.73,206366.16,2025-06-26
1615,SUP-010,1015,Моторное масло 5W-40,138,2347.24,323918.54,2025-12-17
1616,SUP-005,1011,Генератор,259,1427.88,369820.82,2025-12-31
1617,SUP-006,1013,Аккумулятор 60Ah,233,2437.22,567871.29,2025-08-30
1618,SUP-002,1006,Амортизатор передний,126,969.47,122153.77,2025-12-08
1619,SUP-003,1016,Антифриз G12,86,2033.94,174919.1,2025-11-07
1620,SUP-008,1016,Антифриз G12,71,2871.2,203855.29,2025-06-05
1621,SUP-001,1008,Ремень ГРМ,127,1417.62,180038.11,2025-07-03
1622,SUP-003,1009,Помпа водяная,202,1658.47,335010.03,2025-09-15
1623,SUP-002,1002,Тормозные колодки задние,52,501.32,26068.66,2025-11-13
1624,SUP-008,1008,Ремень ГРМ,81,1421.49,115140.37,2025-05-13
1625,SUP-009,1011,Генератор,201,2050.14,412078.05,2025-05-17
1626,SUP-002,1005,Свечи зажигания,283,1017.25,287882.31,2025-12-28
1627,SUP-002,1002,Тормозные колодки задние,244,639.7,156085.84,2025-02-24
1628,SUP-001,1020,Лампы H7,72,3558.96,256244.9,2025-09-17
1629,SUP-004,1004,Воздушный фильтр,105,883.47,92764.01,2025-07-05
1630,SUP-009,1006,Амортизатор передний,169,1224.9,207007.76,2025-09-13
1631,SUP-006,1004,Воздушный фильтр,98,891.19,87336.8,2025-03-12
1632,SUP-007,1004,Воздушный фильтр,123,797.6,98104.65,2025-01-04
1633,SUP-009,1008,Ремень ГРМ,262,1255.99,329069.39,2025-03-29
1634,SUP-007,1003,Масляный фильтр,156,639.66,99787.53,2025-07-04
1635,SUP-009,1008,Ремень ГРМ,97,1564.9,151795.76,2025-08-04
1636,SUP-007,1008,Ремень ГРМ,90,1601.33,144119.39,2025-07-29
1637,SUP-006,1015,Моторное масло 5W-40,284,2713.12,770527.32,2025-01-16
1638,SUP-009,1015,Моторное масло 5W-40,94,2681.94,252102.7,2025-02-05
1639,SUP-003,1003,Масляный фильтр,193,618.05,119283.98,2025-08-11
1640,SUP-003,1002,Тормозные колодки задние,221,627.76,138734.46,2025-10-22
1641,SUP-007,1002,Тормозные колодки задние,286,691.8,197854.33,2025-07-25
1642,SUP-006,1018,Щётки стеклоочистителя,175,3082.33,539407.15,2025-06-26
1643,SUP-010,1001,Тормозные колодки передние,163,502.55,81915.15,2025-03-17
1644,SUP-009,1013,Аккумулятор 60Ah,248,2224.36,551642.34,2025-11-16
1645,SUP-007,1020,Лампы H7,246,3350.83,824303.46,2025-04-12
1646,SUP-006,1010,Радиатор охлаждения,63,1233.27,77696.21,2025-07-19
1647,SUP-005,1005,Свечи зажигания,286,1220.76,349137.38,2025-04-20
1648,SUP-009,1003,Масляный фильтр,281,706.92,198644.43,2025-06-24
1649,SUP-009,1006,Амортизатор передний,31,816.73,25318.78,2025-10-31
1650,SUP-005,1009,Помпа водяная,143,1786.59,255482.21,2025-08-05
1651,SUP-006,1017,Тормозная жидкость DOT-4,76,2943.08,223674.1,2025-05-13
1652,SUP-002,1017,Тормозная жидкость DOT-4,201,2076.43,417363.14,2025-08-18
1653,SUP-004,1010,Радиатор охлаждения,22,1607.83,35372.31,2025-10-25
1654,SUP-004,1019,Лампы H4,293,3430.08,1005013.69,2025-06-29
1655,SUP-010,1010,Радиатор охлаждения,165,1800.23,297037.97,2025-12-11
1656,SUP-004,1005,Свечи зажигания,213,972.82,207211.72,2025-02-23
1657,SUP-006,1011,Генератор,284,1867.81,530457.99,2025-08-21
1658,SUP-007,1004,Воздушный фильтр,95,920.24,87422.63,2025-02-11
1659,SUP-003,1003,Масляный фильтр,51,659.33,33625.96,2025-09-01
1660,SUP-009,1007,Амортизатор задний,248,952.7,236269.37,2025-07-26
1661,SUP-005,1019,Лампы H4,285,3326.65,948094.95,2025-10-27
1662,SUP-008,1016,Антифриз G12,236,3145.29,742288.65,2025-08-02
1663,SUP-008,1006,Амортизатор передний,93,1103.47,102622.85,2025-12-31
1664,SUP-009,1015,Моторное масло 5W-40,86,2934.24,252344.69,2025-09-28
1665,SUP-001,1004,Воздушный фильтр,128,804.94,103032.9,2025-03-22
1666,SUP-002,1018,Щётки стеклоочистителя,209,3382.55,706952.12,2025-11-05
1667,SUP-010,1014,Аккумулятор 75Ah,76,1745.04,132623.02,2025-05-29
1668,SUP-006,1002,Тормозные колодки задние,287,445.99,127999.52,2025-06-06
1669,SUP-001,1012,Стартер,175,1708.68,299019.06,2025-03-15
1670,SUP-005,1005,Свечи зажигания,235,725.54,170502.32,2025-05-26
1671,SUP-008,1007,Амортизатор задний,113,1452.91,164178.76,2025-01-02
1672,SUP-001,1004,Воздушный фильтр,300,756.89,227067.61,2025-08-02
1673,SUP-006,1016,Антифриз G12,178,2563.78,456353.08,2025-07-13
1674,SUP-009,1016,Антифриз G12,87,2828.63,246091.17,2025-11-22
1675,SUP-003,1015,Моторное масло 5W-40,250,2550.71,637676.61,2025-06-16
1676,SUP-007,1003,Масляный фильтр,229,645.21,147753.82,2025-06-23
1677,SUP-008,1018,Щётки стеклоочистителя,43,3437.12,147796.13,2025-05-23
1678,SUP-010,1003,Масляный фильтр,104,765.2,79581.14,2025-11-19
1679,SUP-002,1010,Радиатор охлаждения,83,1779.52,147700.39,2025-04-09
1680,SUP-001,1020,Лампы H7,297,3151.81,936088.08,2025-10-19
1681,SUP-009,1017,Тормозная жидкость DOT-4,116,2969.55,344467.33,2025-01-10
1682,SUP-001,1004,Воздушный фильтр,292,680.88,198818.28,2025-05-21
1683,SUP-010,1007,Амортизатор задний,145,1460.04,211705.96,2025-08-16
1684,SUP-007,1003,Масляный фильтр,293,727.57,213178.17,2025-10-29
1685,SUP-001,1002,Тормозные колодки задние,271,658.59,178478.51,2025-06-24
1686,SUP-009,1014,Аккумулятор 75Ah,112,2097.92,234967.46,2025-06-12
1687,SUP-002,1013,Аккумулятор 60Ah,151,1602.4,241962.89,2025-10-05
1688,SUP-005,1006,Амортизатор передний,166,886.42,147145.81,2025-02-15
1689,SUP-003,1005,Свечи зажигания,177,1199.89,212379.91,2025-01-31
1690,SUP-001,1020,Лампы H7,186,2499.41,464889.41,2025-06-02
1691,SUP-007,1013,Аккумулятор 60Ah,70,1860.05,130203.27,2025-06-15
1692,SUP-002,1009,Помпа водяная,212,1876.8,397881.91,2025-01-27
1693,SUP-010,1007,Амортизатор задний,142,1407.69,199892.02,2025-05-02
1694,SUP-007,1016,Антифриз G12,280,2815.73,788403.41,2025-02-28
1695,SUP-009,1009,Помпа водяная,51,1362.63,69494.01,2025-07-28
1696,SUP-004,1003,Масляный фильтр,267,510.84,136394.26,2025-01-10
1697,SUP-009,1009,Помпа водяная,71,1303.21,92527.97,2025-11-30
1698,SUP-008,1005,Свечи зажигания,175,998.33,174707.57,2025-02-12
1699,SUP-003,1017,Тормозная жидкость DOT-4,124,3015.61,373935.18,2025-07-11
1700,SUP-009,1018,Щётки стеклоочистителя,106,3173.04,336341.76,2025-08-05
1701,SUP-008,1018,Щётки стеклоочистителя,251,2062.69,517734.72,2025-11-14
1702,SUP-008,1010,Радиатор охлаждения,105,1200.49,126051.31,2025-05-20
1703,SUP-007,1020,Лампы H7,148,3585.15,530602.9,2025-06-29
1704,SUP-003,1007,Амортизатор задний,281,1089.89,306257.72,2025-10-01
1705,SUP-007,1019,Лампы H4,55,2573.51,141542.8,2025-12-24
1706,SUP-005,1004,Воздушный фильтр,91,926.28,84291.77,2025-08-10
1707,SUP-006,1007,Амортизатор задний,278,1546.26,429859.33,2025-12-16
1708,SUP-008,1011,Генератор,153,2255.15,345037.85,2025-05-20
1709,SUP-008,1008,Ремень ГРМ,184,1256.22,231144.91,2025-11-03
1710,SUP-003,1011,Генератор,28,2191.17,61352.7,2025-11-27
1711,SUP-001,1001,Тормозные колодки передние,263,300.96,79153.22,2025-12-11
1712,SUP-008,1006,Амортизатор передний,231,1133.47,261832.58,2025-07-21
1713,SUP-002,1018,Щётки стеклоочистителя,61,3180.96,194038.43,2025-10-03
1714,SUP-006,1001,Тормозные колодки передние,247,451.26,111460.07,2025-07-12
1715,SUP-001,1020,Лампы H7,203,2838.14,576142.26,2025-03-05
1716,SUP-008,1015,Моторное масло 5W-40,209,2893.72,604786.65,2025-01-05
1717,SUP-006,1008,Ремень ГРМ,30,1568.82,47064.47,2025-04-09
1718,SUP-004,1003,Масляный фильтр,175,803.16,140552.2,2025-04-30
1719,SUP-008,1016,Антифриз G12,205,1849.67,379183.3,2025-12-27
1720,SUP-007,1020,Лампы H7,127,2211.77,280895.22,2025-02-26
1721,SUP-009,1009,Помпа водяная,276,1507.56,416086.38,2025-04-10
1722,SUP-003,1019,Лампы H4,109,2202.94,240120.79,2025-02-03
1723,SUP-004,1005,Свечи зажигания,152,1190.12,180898.36,2025-09-25
1724,SUP-001,1009,Помпа водяная,118,1799.33,212320.4,2025-12-21
1725,SUP-008,1018,Щётки стеклоочистителя,149,3021.02,450132.06,2025-01-02
1726,SUP-006,1014,Аккумулятор 75Ah,46,2624.63,120733.06,2025-08-10
1727,SUP-009,1014,Аккумулятор 75Ah,160,1746.06,279369.8,2025-08-27
1728,SUP-001,1016,Антифриз G12,205,2498.3,512150.85,2025-04-25
1729,SUP-009,1002,Тормозные колодки задние,162,675.52,109433.83,2025-08-18
1730,SUP-006,1011,Генератор,22,1682.06,37005.37,2025-02-11
1731,SUP-004,1019,Лампы H4,32,3659.67,117109.34,2025-12-20
1732,SUP-004,1014,Аккумулятор 75Ah,58,2700.39,156622.87,2025-03-26
1733,SUP-002,1011,Генератор,179,1361.27,243667.87,2025-01-15
1734,SUP-010,1016,Антифриз G12,241,2890.88,696702.02,2025-11-17
1735,SUP-008,1011,Генератор,148,1540.97,228064.26,2025-05-03
1736,SUP-009,1011,Генератор,47,2101.09,98751.37,2025-05-02
1737,SUP-008,1003,Масляный фильтр,244,786.54,191915.02,2025-10-24
1738,SUP-001,1004,Воздушный фильтр,63,1038.54,65427.8,2025-07-13
1739,SUP-001,1011,Генератор,53,2063.08,109343.24,2025-08-15
1740,SUP-007,1002,Тормозные колодки задние,174,583.22,101480.56,2025-02-03
1741,SUP-005,1004,Воздушный фильтр,48,851.67,40879.97,2025-07-15
1742,SUP-007,1013,Аккумулятор 60Ah,69,2194.46,151418.07,2025-04-30
1743,SUP-008,1020,Лампы H7,25,2948.13,73703.21,2025-08-08
